date,day_index,selected_candidate,selected_tau,selected_rho,selected_gamma,soc_start_kwh,soc_end_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,emergency_kwh,spill_kwh,candidate_scores_using_past_only
2025-02-11,41,nocvar_g0.05,,0.0,0.05,4830.9414839814835,4778.451334844536,53277.931435826045,53277.931435826045,0.0,0.0,5735.980111193413,"{""nocvar_g0.00"": 45290.70108214788, ""cvar_t0.90_r0.05_g0.00"": 45501.6171113372, ""cvar_t0.90_r0.20_g0.00"": 45599.10648396051, ""cvar_t0.95_r0.05_g0.00"": 45501.6171113372, ""cvar_t0.95_r0.20_g0.00"": 45599.10648396051, ""nocvar_g0.02"": 45236.67465629919, ""cvar_t0.90_r0.05_g0.02"": 45501.90756881675, ""cvar_t0.90_r0.20_g0.02"": 45602.086298958726, ""cvar_t0.95_r0.05_g0.02"": 45504.74718960979, ""cvar_t0.95_r0.20_g0.02"": 45602.086298958726, ""nocvar_g0.05"": 45165.32976537989, ""cvar_t0.90_r0.05_g0.05"": 45441.303344033426, ""cvar_t0.90_r0.20_g0.05"": 45631.53742415139, ""cvar_t0.95_r0.05_g0.05"": 45466.836074814644, ""cvar_t0.95_r0.20_g0.05"": 45631.53742415139}"
2025-02-12,42,nocvar_g0.05,,0.0,0.05,4778.451334844536,4334.8388114814825,51788.36000166112,50515.363707324956,1272.9962943361697,203.31688624999452,1948.7119022560585,"{""nocvar_g0.00"": 46025.825519419835, ""cvar_t0.90_r0.05_g0.00"": 46227.5548681513, ""cvar_t0.90_r0.20_g0.00"": 46316.14985452261, ""cvar_t0.95_r0.05_g0.00"": 46227.5548681513, ""cvar_t0.95_r0.20_g0.00"": 46316.14985452261, ""nocvar_g0.02"": 45975.25716168514, ""cvar_t0.90_r0.05_g0.02"": 46227.29775980062, ""cvar_t0.90_r0.20_g0.02"": 46319.893762796426, ""cvar_t0.95_r0.05_g0.02"": 46231.36529452592, ""cvar_t0.95_r0.20_g0.02"": 46319.893762796426, ""nocvar_g0.05"": 45902.83900814772, ""cvar_t0.90_r0.05_g0.05"": 46167.926558040075, ""cvar_t0.90_r0.20_g0.05"": 46348.73417129098, ""cvar_t0.95_r0.05_g0.05"": 46193.75947556242, ""cvar_t0.95_r0.20_g0.05"": 46348.73417129098}"
2025-02-13,43,nocvar_g0.05,,0.0,0.05,4334.8388114814825,4664.38885962963,50873.98196110397,50873.98196110397,0.0,0.0,5938.324868333333,"{""nocvar_g0.00"": 46566.14716781225, ""cvar_t0.90_r0.05_g0.00"": 46783.28768416069, ""cvar_t0.90_r0.20_g0.00"": 46800.9576331235, ""cvar_t0.95_r0.05_g0.00"": 46783.28768416069, ""cvar_t0.95_r0.20_g0.00"": 46800.9576331235, ""nocvar_g0.02"": 46513.3790642983, ""cvar_t0.90_r0.05_g0.02"": 46749.77252858962, ""cvar_t0.90_r0.20_g0.02"": 46804.249332883104, ""cvar_t0.95_r0.05_g0.02"": 46753.92874880266, ""cvar_t0.95_r0.20_g0.02"": 46804.249332883104, ""nocvar_g0.05"": 46393.299090940505, ""cvar_t0.90_r0.05_g0.05"": 46690.281871103936, ""cvar_t0.90_r0.20_g0.05"": 46861.1600505779, ""cvar_t0.95_r0.05_g0.05"": 46712.81057957237, ""cvar_t0.95_r0.20_g0.05"": 46830.12716092605}"
2025-02-14,44,nocvar_g0.05,,0.0,0.05,4664.38885962963,4309.8647357633145,18722.2586417745,18722.2586417745,0.0,0.0,3138.3814406584365,"{""nocvar_g0.00"": 46952.73591583925, ""cvar_t0.90_r0.05_g0.00"": 47169.98443801367, ""cvar_t0.90_r0.20_g0.00"": 47231.38022466512, ""cvar_t0.95_r0.05_g0.00"": 47169.98443801367, ""cvar_t0.95_r0.20_g0.00"": 47231.38022466512, ""nocvar_g0.02"": 46898.84434986921, ""cvar_t0.90_r0.05_g0.02"": 47122.27578028407, ""cvar_t0.90_r0.20_g0.02"": 47234.079423322066, ""cvar_t0.95_r0.05_g0.02"": 47128.4738664445, ""cvar_t0.95_r0.20_g0.02"": 47234.079423322066, ""nocvar_g0.05"": 46737.967004030004, ""cvar_t0.90_r0.05_g0.05"": 47061.51133602311, ""cvar_t0.90_r0.20_g0.05"": 47227.91016666425, ""cvar_t0.95_r0.05_g0.05"": 47081.50714536371, ""cvar_t0.95_r0.20_g0.05"": 47257.68268488743}"
2025-02-15,45,nocvar_g0.05,,0.0,0.05,4309.8647357633145,4102.637146481481,20051.35368765618,18284.053316479483,1767.3003711766974,320.640395000005,2929.529495390946,"{""nocvar_g0.00"": 44946.30803374619, ""cvar_t0.90_r0.05_g0.00"": 45159.72766059447, ""cvar_t0.90_r0.20_g0.00"": 45220.395629374034, ""cvar_t0.95_r0.05_g0.00"": 45159.72766059447, ""cvar_t0.95_r0.20_g0.00"": 45220.395629374034, ""nocvar_g0.02"": 44889.95633117977, ""cvar_t0.90_r0.05_g0.02"": 45106.28412999009, ""cvar_t0.90_r0.20_g0.02"": 45223.05025053995, ""cvar_t0.95_r0.05_g0.02"": 45112.295524183966, ""cvar_t0.95_r0.20_g0.02"": 45223.05025053995, ""nocvar_g0.05"": 44736.844978154615, ""cvar_t0.90_r0.05_g0.05"": 45040.61015511033, ""cvar_t0.90_r0.20_g0.05"": 45206.37730048347, ""cvar_t0.95_r0.05_g0.05"": 45061.634431397855, ""cvar_t0.95_r0.20_g0.05"": 45244.247308405254}"
2025-02-16,46,nocvar_g0.05,,0.0,0.05,4102.637146481481,4136.347402222223,52645.06327347275,49044.505234259814,3600.558039212931,769.4657012528806,245.2938967525254,"{""nocvar_g0.00"": 43276.64830394423, ""cvar_t0.90_r0.05_g0.00"": 43452.391421351465, ""cvar_t0.90_r0.20_g0.00"": 43480.60924863449, ""cvar_t0.95_r0.05_g0.00"": 43452.391421351465, ""cvar_t0.95_r0.20_g0.00"": 43480.60924863449, ""nocvar_g0.02"": 43225.35906388776, ""cvar_t0.90_r0.05_g0.02"": 43426.73746871089, ""cvar_t0.90_r0.20_g0.02"": 43483.48930029554, ""cvar_t0.95_r0.05_g0.02"": 43429.832023860115, ""cvar_t0.95_r0.20_g0.02"": 43483.48930029554, ""nocvar_g0.05"": 43091.145558788055, ""cvar_t0.90_r0.05_g0.05"": 43373.24647901242, ""cvar_t0.90_r0.20_g0.05"": 43521.75015846008, ""cvar_t0.95_r0.05_g0.05"": 43385.07985941628, ""cvar_t0.95_r0.20_g0.05"": 43514.05260160025}"
2025-02-17,47,nocvar_g0.05,,0.0,0.05,4136.347402222223,4277.548009529256,49722.60005914625,49722.60005914625,0.0,0.0,5046.438619180461,"{""nocvar_g0.00"": 43832.734005277154, ""cvar_t0.90_r0.05_g0.00"": 43973.25255549917, ""cvar_t0.90_r0.20_g0.00"": 44002.174041218794, ""cvar_t0.95_r0.05_g0.00"": 43973.25255549917, ""cvar_t0.95_r0.20_g0.00"": 44002.174041218794, ""nocvar_g0.02"": 43803.64614750502, ""cvar_t0.90_r0.05_g0.02"": 43935.313102796455, ""cvar_t0.90_r0.20_g0.02"": 44004.711164122666, ""cvar_t0.95_r0.05_g0.02"": 43938.214248248856, ""cvar_t0.95_r0.20_g0.02"": 44004.711164122666, ""nocvar_g0.05"": 43688.265415955844, ""cvar_t0.90_r0.05_g0.05"": 43931.75099215122, ""cvar_t0.90_r0.20_g0.05"": 44025.435848153546, ""cvar_t0.95_r0.05_g0.05"": 43938.419818206195, ""cvar_t0.95_r0.20_g0.05"": 44018.21938859744}"
2025-02-18,48,nocvar_g0.05,,0.0,0.05,4277.548009529256,4419.0754725,48132.163667755,47666.744010410424,465.41965734457625,82.86480751666325,1104.5706030421784,"{""nocvar_g0.00"": 44182.03345303439, ""cvar_t0.90_r0.05_g0.00"": 44316.789360711664, ""cvar_t0.90_r0.20_g0.00"": 44344.04795551477, ""cvar_t0.95_r0.05_g0.00"": 44316.789360711664, ""cvar_t0.95_r0.20_g0.00"": 44344.04795551477, ""nocvar_g0.02"": 44153.29053947205, ""cvar_t0.90_r0.05_g0.02"": 44280.28526428946, ""cvar_t0.90_r0.20_g0.02"": 44346.576717071825, ""cvar_t0.95_r0.05_g0.02"": 44283.92334264956, ""cvar_t0.95_r0.20_g0.02"": 44346.576717071825, ""nocvar_g0.05"": 44043.22627731999, ""cvar_t0.90_r0.05_g0.05"": 44273.36355603228, ""cvar_t0.90_r0.20_g0.05"": 44365.48279360059, ""cvar_t0.95_r0.05_g0.05"": 44281.57554427177, ""cvar_t0.95_r0.20_g0.05"": 44358.550906286284}"
2025-02-19,49,nocvar_g0.05,,0.0,0.05,4419.0754725,4112.524208240739,51034.34326755622,48133.846949633575,2900.4963179226447,481.1632584393127,1419.2304283333326,"{""nocvar_g0.00"": 44445.58231380375, ""cvar_t0.90_r0.05_g0.00"": 44581.764042517956, ""cvar_t0.90_r0.20_g0.00"": 44608.94769395856, ""cvar_t0.95_r0.05_g0.00"": 44581.764042517956, ""cvar_t0.95_r0.20_g0.00"": 44608.94769395856, ""nocvar_g0.02"": 44410.06647949523, ""cvar_t0.90_r0.05_g0.02"": 44546.90872820338, ""cvar_t0.90_r0.20_g0.02"": 44611.91642391112, ""cvar_t0.95_r0.05_g0.02"": 44549.87661244102, ""cvar_t0.95_r0.20_g0.02"": 44611.91642391112, ""nocvar_g0.05"": 44270.38946567749, ""cvar_t0.90_r0.05_g0.05"": 44528.564673932335, ""cvar_t0.90_r0.20_g0.05"": 44634.392980580706, ""cvar_t0.95_r0.05_g0.05"": 44537.27783729088, ""cvar_t0.95_r0.20_g0.05"": 44627.84619811719}"
2025-02-20,50,nocvar_g0.05,,0.0,0.05,4112.524208240739,4548.341464814813,48399.5254093001,48399.5254093001,0.0,0.0,2945.6926710917687,"{""nocvar_g0.00"": 44698.394932642135, ""cvar_t0.90_r0.05_g0.00"": 44832.90700834261, ""cvar_t0.90_r0.20_g0.00"": 44859.71144796585, ""cvar_t0.95_r0.05_g0.00"": 44832.90700834261, ""cvar_t0.95_r0.20_g0.00"": 44859.71144796585, ""nocvar_g0.02"": 44663.05788993311, ""cvar_t0.90_r0.05_g0.02"": 44797.5806943346, ""cvar_t0.90_r0.20_g0.02"": 44861.398260661525, ""cvar_t0.95_r0.05_g0.02"": 44801.898109548696, ""cvar_t0.95_r0.20_g0.02"": 44861.398260661525, ""nocvar_g0.05"": 44626.387034197425, ""cvar_t0.90_r0.05_g0.05"": 44766.900119530845, ""cvar_t0.90_r0.20_g0.05"": 44882.01816813815, ""cvar_t0.95_r0.05_g0.05"": 44775.98012802775, ""cvar_t0.95_r0.20_g0.05"": 44875.815489873814}"
2025-02-21,51,nocvar_g0.05,,0.0,0.05,4548.341464814813,4533.103637557614,18044.695804862473,17728.46705133537,316.2287535271011,57.193478399172776,5319.774216995883,"{""nocvar_g0.00"": 44903.992908869586, ""cvar_t0.90_r0.05_g0.00"": 45039.2299127038, ""cvar_t0.90_r0.20_g0.00"": 45064.82210488939, ""cvar_t0.95_r0.05_g0.00"": 45039.2299127038, ""cvar_t0.95_r0.20_g0.00"": 45064.82210488939, ""nocvar_g0.02"": 44864.102616267955, ""cvar_t0.90_r0.05_g0.02"": 45004.0619254152, ""cvar_t0.90_r0.20_g0.02"": 45067.22550675164, ""cvar_t0.95_r0.05_g0.02"": 45007.96216803593, ""cvar_t0.95_r0.20_g0.02"": 45067.22550675164, ""nocvar_g0.05"": 44815.04395295256, ""cvar_t0.90_r0.05_g0.05"": 44961.05667223089, ""cvar_t0.90_r0.20_g0.05"": 45086.34230863491, ""cvar_t0.95_r0.05_g0.05"": 44970.915884813774, ""cvar_t0.95_r0.20_g0.05"": 45080.95345602821}"
2025-02-22,52,nocvar_g0.05,,0.0,0.05,4533.103637557614,4234.828601111111,18324.484216744957,17677.692445869754,646.7917708752027,121.06593583147873,3136.048383333331,"{""nocvar_g0.00"": 43625.68908809586, ""cvar_t0.90_r0.05_g0.00"": 43754.22715980494, ""cvar_t0.90_r0.20_g0.00"": 43778.29024618673, ""cvar_t0.95_r0.05_g0.00"": 43754.22715980494, ""cvar_t0.95_r0.20_g0.00"": 43778.29024618673, ""nocvar_g0.02"": 43587.45076957846, ""cvar_t0.90_r0.05_g0.02"": 43720.682668487505, ""cvar_t0.90_r0.20_g0.02"": 43780.71942777118, ""cvar_t0.95_r0.05_g0.02"": 43724.712898239406, ""cvar_t0.95_r0.20_g0.02"": 43780.71942777118, ""nocvar_g0.05"": 43540.26546971017, ""cvar_t0.90_r0.05_g0.05"": 43679.05623403541, ""cvar_t0.90_r0.20_g0.05"": 43795.866339113716, ""cvar_t0.95_r0.05_g0.05"": 43688.82677974422, ""cvar_t0.95_r0.20_g0.05"": 43792.44424343336}"
2025-02-23,53,nocvar_g0.05,,0.0,0.05,4234.828601111111,4473.722479881346,48279.58055080507,48279.58055080507,0.0,0.0,2207.456185898999,"{""nocvar_g0.00"": 42473.251649173064, ""cvar_t0.90_r0.05_g0.00"": 42594.046275008324, ""cvar_t0.90_r0.20_g0.00"": 42613.86757745626, ""cvar_t0.95_r0.05_g0.00"": 42594.046275008324, ""cvar_t0.95_r0.20_g0.00"": 42613.86757745626, ""nocvar_g0.02"": 42440.42922897374, ""cvar_t0.90_r0.05_g0.02"": 42564.74872384493, ""cvar_t0.90_r0.20_g0.02"": 42616.19427281098, ""cvar_t0.95_r0.05_g0.02"": 42568.07297974127, ""cvar_t0.95_r0.20_g0.02"": 42616.19427281098, ""nocvar_g0.05"": 42394.09359457539, ""cvar_t0.90_r0.05_g0.05"": 42527.398324253234, ""cvar_t0.90_r0.20_g0.05"": 42634.559168453176, ""cvar_t0.95_r0.05_g0.05"": 42536.37510316437, ""cvar_t0.95_r0.20_g0.05"": 42629.91046689505}"
2025-02-24,54,nocvar_g0.05,,0.0,0.05,4473.722479881346,4140.331391574073,48342.72320356211,46135.72145749522,2207.0017460668914,354.2229465000022,3605.6693791430107,"{""nocvar_g0.00"": 42712.92404764093, ""cvar_t0.90_r0.05_g0.00"": 42842.14881012048, ""cvar_t0.90_r0.20_g0.00"": 42864.11608223477, ""cvar_t0.95_r0.05_g0.00"": 42842.14881012048, ""cvar_t0.95_r0.20_g0.00"": 42864.11608223477, ""nocvar_g0.02"": 42691.56634679361, ""cvar_t0.90_r0.05_g0.02"": 42812.08258750234, ""cvar_t0.90_r0.20_g0.02"": 42862.838639463465, ""cvar_t0.95_r0.05_g0.02"": 42815.262310533624, ""cvar_t0.95_r0.20_g0.02"": 42862.838639463465, ""nocvar_g0.05"": 42649.98433180277, ""cvar_t0.90_r0.05_g0.05"": 42778.0293510111, ""cvar_t0.90_r0.20_g0.05"": 42880.509288627014, ""cvar_t0.95_r0.05_g0.05"": 42786.668754825994, ""cvar_t0.95_r0.20_g0.05"": 42876.06270452794}"
2025-02-25,55,nocvar_g0.05,,0.0,0.05,4140.331391574073,4286.012355555559,46725.689363974314,46725.689363974314,0.0,0.0,6202.898912545677,"{""nocvar_g0.00"": 42944.7121394489, ""cvar_t0.90_r0.05_g0.00"": 43076.19981740294, ""cvar_t0.90_r0.20_g0.00"": 43097.06336461142, ""cvar_t0.95_r0.05_g0.00"": 43076.19981740294, ""cvar_t0.95_r0.20_g0.00"": 43097.06336461142, ""nocvar_g0.02"": 42938.420479398636, ""cvar_t0.90_r0.05_g0.02"": 43035.843159127435, ""cvar_t0.90_r0.20_g0.02"": 43096.82129153507, ""cvar_t0.95_r0.05_g0.02"": 43041.28139861767, ""cvar_t0.95_r0.20_g0.02"": 43096.82129153507, ""nocvar_g0.05"": 42887.18178479274, ""cvar_t0.90_r0.05_g0.05"": 42993.50268677018, ""cvar_t0.90_r0.20_g0.05"": 43107.81520996056, ""cvar_t0.95_r0.05_g0.05"": 43028.506028597956, ""cvar_t0.95_r0.20_g0.05"": 43107.897636347065}"
2025-02-26,56,nocvar_g0.05,,0.0,0.05,4286.012355555559,4503.4398971098135,46108.11095034645,46108.11095034645,0.0,0.0,1892.9827905967118,"{""nocvar_g0.00"": 43107.58973809315, ""cvar_t0.90_r0.05_g0.00"": 43244.07475716517, ""cvar_t0.90_r0.20_g0.00"": 43267.247290793464, ""cvar_t0.95_r0.05_g0.00"": 43244.07475716517, ""cvar_t0.95_r0.20_g0.00"": 43267.247290793464, ""nocvar_g0.02"": 43096.05373865637, ""cvar_t0.90_r0.05_g0.02"": 43195.16368681509, ""cvar_t0.90_r0.20_g0.02"": 43266.985332784054, ""cvar_t0.95_r0.05_g0.02"": 43202.43892364092, ""cvar_t0.95_r0.20_g0.02"": 43266.985332784054, ""nocvar_g0.05"": 43040.72208796, ""cvar_t0.90_r0.05_g0.05"": 43145.078010431185, ""cvar_t0.90_r0.20_g0.05"": 43271.31295348454, ""cvar_t0.95_r0.05_g0.05"": 43180.29418898541, ""cvar_t0.95_r0.20_g0.05"": 43277.59617400885}"
2025-02-27,57,nocvar_g0.05,,0.0,0.05,4503.4398971098135,4421.24832,48384.882598916694,45188.25820108053,3196.6243978361645,647.4942154854656,3412.1091805841274,"{""nocvar_g0.00"": 43227.06952183795, ""cvar_t0.90_r0.05_g0.00"": 43361.55317035957, ""cvar_t0.90_r0.20_g0.00"": 43385.091949657784, ""cvar_t0.95_r0.05_g0.00"": 43361.55317035957, ""cvar_t0.95_r0.20_g0.00"": 43385.091949657784, ""nocvar_g0.02"": 43215.15609830691, ""cvar_t0.90_r0.05_g0.02"": 43311.428414929476, ""cvar_t0.90_r0.20_g0.02"": 43385.945656289274, ""cvar_t0.95_r0.05_g0.02"": 43319.10199242151, ""cvar_t0.95_r0.20_g0.02"": 43385.945656289274, ""nocvar_g0.05"": 43158.698582667166, ""cvar_t0.90_r0.05_g0.05"": 43259.61069900179, ""cvar_t0.90_r0.20_g0.05"": 43388.58238186069, ""cvar_t0.95_r0.05_g0.05"": 43293.95751691819, ""cvar_t0.95_r0.20_g0.05"": 43395.52640597457}"
2025-02-28,58,nocvar_g0.05,,0.0,0.05,4421.24832,4457.631570284642,17242.269500726903,17242.269500726903,0.0,0.0,6772.815774238685,"{""nocvar_g0.00"": 43410.06852271119, ""cvar_t0.90_r0.05_g0.00"": 43513.35293888565, ""cvar_t0.90_r0.20_g0.00"": 43496.94766499042, ""cvar_t0.95_r0.05_g0.00"": 43513.35293888565, ""cvar_t0.95_r0.20_g0.00"": 43496.94766499042, ""nocvar_g0.02"": 43405.83876272565, ""cvar_t0.90_r0.05_g0.02"": 43440.14914797033, ""cvar_t0.90_r0.20_g0.02"": 43497.48268554558, ""cvar_t0.95_r0.05_g0.02"": 43447.538518888585, ""cvar_t0.95_r0.20_g0.02"": 43497.48268554558, ""nocvar_g0.05"": 43352.26095363937, ""cvar_t0.90_r0.05_g0.05"": 43385.68886470695, ""cvar_t0.90_r0.20_g0.05"": 43504.67135403115, ""cvar_t0.95_r0.05_g0.05"": 43420.55236311737, ""cvar_t0.95_r0.20_g0.05"": 43511.35819206674}"
2025-03-01,59,nocvar_g0.05,,0.0,0.05,4457.631570284642,4313.283690000001,17447.46776587827,17164.25246566372,283.2153002145484,60.50160282510136,6551.027048559672,"{""nocvar_g0.00"": 42476.28303141418, ""cvar_t0.90_r0.05_g0.00"": 42575.88066945013, ""cvar_t0.90_r0.20_g0.00"": 42560.53908074748, ""cvar_t0.95_r0.05_g0.00"": 42575.88066945013, ""cvar_t0.95_r0.20_g0.00"": 42560.53908074748, ""nocvar_g0.02"": 42471.71991849728, ""cvar_t0.90_r0.05_g0.02"": 42505.06902639756, ""cvar_t0.90_r0.20_g0.02"": 42560.93616627245, ""cvar_t0.95_r0.05_g0.02"": 42512.05121119592, ""cvar_t0.95_r0.20_g0.02"": 42560.93616627245, ""nocvar_g0.05"": 42419.7612588925, ""cvar_t0.90_r0.05_g0.05"": 42451.99134596359, ""cvar_t0.90_r0.20_g0.05"": 42567.32016532798, ""cvar_t0.95_r0.05_g0.05"": 42485.61793343829, ""cvar_t0.95_r0.20_g0.05"": 42574.213889932806}"
2025-03-02,60,nocvar_g0.05,,0.0,0.05,4313.283690000001,4352.170185277778,63079.01839573183,45804.57264036254,17274.445755369292,2580.104872497662,364.4929116666674,"{""nocvar_g0.00"": 42312.996485443386, ""cvar_t0.90_r0.05_g0.00"": 42405.857485236076, ""cvar_t0.90_r0.20_g0.00"": 42383.677453705444, ""cvar_t0.95_r0.05_g0.00"": 42405.857485236076, ""cvar_t0.95_r0.20_g0.00"": 42383.677453705444, ""nocvar_g0.02"": 42307.61586744838, ""cvar_t0.90_r0.05_g0.02"": 42339.715232203824, ""cvar_t0.90_r0.20_g0.02"": 42384.10790511494, ""cvar_t0.95_r0.05_g0.02"": 42347.06647504199, ""cvar_t0.95_r0.20_g0.02"": 42384.10790511494, ""nocvar_g0.05"": 42258.14528659056, ""cvar_t0.90_r0.05_g0.05"": 42288.50704107269, ""cvar_t0.90_r0.20_g0.05"": 42392.66946550028, ""cvar_t0.95_r0.05_g0.05"": 42322.13362854739, ""cvar_t0.95_r0.20_g0.05"": 42394.45252885715}"
2025-03-03,61,nocvar_g0.05,,0.0,0.05,4352.170185277778,4370.318895,48752.15976667513,48528.07994640776,224.0798202673762,43.45853501666538,1810.759753415649,"{""nocvar_g0.00"": 42689.2463959028, ""cvar_t0.90_r0.05_g0.00"": 42642.09025396275, ""cvar_t0.90_r0.20_g0.00"": 42613.812987645164, ""cvar_t0.95_r0.05_g0.00"": 42642.09025396275, ""cvar_t0.95_r0.20_g0.00"": 42613.812987645164, ""nocvar_g0.02"": 42547.73151482296, ""cvar_t0.90_r0.05_g0.02"": 42570.70615452867, ""cvar_t0.90_r0.20_g0.02"": 42614.569505469415, ""cvar_t0.95_r0.05_g0.02"": 42578.057397366836, ""cvar_t0.95_r0.20_g0.02"": 42614.569505469415, ""nocvar_g0.05"": 42492.47084020399, ""cvar_t0.90_r0.05_g0.05"": 42519.40420287523, ""cvar_t0.90_r0.20_g0.05"": 42622.69218280883, ""cvar_t0.95_r0.05_g0.05"": 42553.265327342095, ""cvar_t0.95_r0.20_g0.05"": 42624.4752461657}"
2025-03-04,62,nocvar_g0.05,,0.0,0.05,4370.318895,4474.458753111108,48413.39419587989,48413.39419587989,0.0,0.0,4780.233304789708,"{""nocvar_g0.00"": 42741.60769504613, ""cvar_t0.90_r0.05_g0.00"": 42622.66355557971, ""cvar_t0.90_r0.20_g0.00"": 42364.636290227885, ""cvar_t0.95_r0.05_g0.00"": 42622.66355557971, ""cvar_t0.95_r0.20_g0.00"": 42364.636290227885, ""nocvar_g0.02"": 42538.400878831795, ""cvar_t0.90_r0.05_g0.02"": 42316.48771027726, ""cvar_t0.90_r0.20_g0.02"": 42360.05814870497, ""cvar_t0.95_r0.05_g0.02"": 42323.83895311543, ""cvar_t0.95_r0.20_g0.02"": 42360.05814870497, ""nocvar_g0.05"": 42259.39166872979, ""cvar_t0.90_r0.05_g0.05"": 42268.53556398852, ""cvar_t0.90_r0.20_g0.05"": 42367.979726349564, ""cvar_t0.95_r0.05_g0.05"": 42300.770910745196, ""cvar_t0.95_r0.20_g0.05"": 42369.76277159789}"
2025-03-05,63,cvar_t0.90_r0.05_g0.05,0.9,0.05,0.05,4474.458753111108,4510.736483928905,47990.085236770305,47990.085236770305,0.0,0.0,8168.583305630659,"{""nocvar_g0.00"": 42454.005704043804, ""cvar_t0.90_r0.05_g0.00"": 42331.20565305849, ""cvar_t0.90_r0.20_g0.00"": 42097.047963989084, ""cvar_t0.95_r0.05_g0.00"": 42331.20565305849, ""cvar_t0.95_r0.20_g0.00"": 42097.047963989084, ""nocvar_g0.02"": 42268.07824040102, ""cvar_t0.90_r0.05_g0.02"": 42044.53522749158, ""cvar_t0.90_r0.20_g0.02"": 42086.601530205844, ""cvar_t0.95_r0.05_g0.02"": 42051.88647032974, ""cvar_t0.95_r0.20_g0.02"": 42086.601530205844, ""nocvar_g0.05"": 42007.81241233136, ""cvar_t0.90_r0.05_g0.05"": 41995.08984094472, ""cvar_t0.90_r0.20_g0.05"": 42090.47724560923, ""cvar_t0.95_r0.05_g0.05"": 42026.08036683347, ""cvar_t0.95_r0.20_g0.05"": 42092.260290857565}"
2025-03-06,64,nocvar_g0.05,,0.0,0.05,4510.736483928905,4311.369190609661,48072.116517032904,48072.116517032904,0.0,0.0,8443.971150298352,"{""nocvar_g0.00"": 42140.93288350809, ""cvar_t0.90_r0.05_g0.00"": 42030.87940981247, ""cvar_t0.90_r0.20_g0.00"": 41797.5570312285, ""cvar_t0.95_r0.05_g0.00"": 42030.87940981247, ""cvar_t0.95_r0.20_g0.00"": 41797.5570312285, ""nocvar_g0.02"": 41953.31400634551, ""cvar_t0.90_r0.05_g0.02"": 41742.854410143, ""cvar_t0.90_r0.20_g0.02"": 41788.07430415459, ""cvar_t0.95_r0.05_g0.02"": 41750.205652981174, ""cvar_t0.95_r0.20_g0.02"": 41788.07430415459, ""nocvar_g0.05"": 41687.50826969023, ""cvar_t0.90_r0.05_g0.05"": 41690.00938128489, ""cvar_t0.90_r0.20_g0.05"": 41790.433057042246, ""cvar_t0.95_r0.05_g0.05"": 41718.56814542298, ""cvar_t0.95_r0.20_g0.05"": 41792.952791814154}"
2025-03-07,65,nocvar_g0.05,,0.0,0.05,4311.369190609661,4589.9483099294785,17009.87304830236,17009.87304830236,0.0,0.0,8932.933695761312,"{""nocvar_g0.00"": 41836.53782798612, ""cvar_t0.90_r0.05_g0.00"": 41729.730234291994, ""cvar_t0.90_r0.20_g0.00"": 41513.71107549568, ""cvar_t0.95_r0.05_g0.00"": 41729.730234291994, ""cvar_t0.95_r0.20_g0.00"": 41513.71107549568, ""nocvar_g0.02"": 41652.36640935943, ""cvar_t0.90_r0.05_g0.02"": 41442.668761972454, ""cvar_t0.90_r0.20_g0.02"": 41503.270404263734, ""cvar_t0.95_r0.05_g0.02"": 41450.02000481063, ""cvar_t0.95_r0.20_g0.02"": 41503.270404263734, ""nocvar_g0.05"": 41392.33983254771, ""cvar_t0.90_r0.05_g0.05"": 41406.406209396824, ""cvar_t0.90_r0.20_g0.05"": 41505.95786618373, ""cvar_t0.95_r0.05_g0.05"": 41434.96497353491, ""cvar_t0.95_r0.20_g0.05"": 41508.47760095563}"
2025-03-08,66,cvar_t0.90_r0.05_g0.05,0.9,0.05,0.05,4589.9483099294785,4542.738839913577,16391.71248146274,16391.71248146274,0.0,0.0,9524.500817345683,"{""nocvar_g0.00"": 41687.90140452294, ""cvar_t0.90_r0.05_g0.00"": 41577.778585832006, ""cvar_t0.90_r0.20_g0.00"": 41353.497970269455, ""cvar_t0.95_r0.05_g0.00"": 41577.778585832006, ""cvar_t0.95_r0.20_g0.00"": 41353.497970269455, ""nocvar_g0.02"": 41507.79988088595, ""cvar_t0.90_r0.05_g0.02"": 41286.12109377428, ""cvar_t0.90_r0.20_g0.02"": 41343.023542549636, ""cvar_t0.95_r0.05_g0.02"": 41293.525285261974, ""cvar_t0.95_r0.20_g0.02"": 41343.023542549636, ""nocvar_g0.05"": 41253.496428413804, ""cvar_t0.90_r0.05_g0.05"": 41252.732408025375, ""cvar_t0.90_r0.20_g0.05"": 41341.23365713037, ""cvar_t0.95_r0.05_g0.05"": 41281.45923072253, ""cvar_t0.95_r0.20_g0.05"": 41346.4931645216}"
