natural_day,natural_time_index,source_plan_day,source_time_index,interval_start,interval_end,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh
2025-02-01,142,2025-02-01,141,2025-02-01 23:40:00,2025-02-01 23:50:00,480.86594999999994,93.62924999999996,0.0,93.62924999999996,0.0,0.0,0.0,4073.310700975305,4157.577025975304
2025-02-01,143,2025-02-01,142,2025-02-01 23:50:00,2025-02-02 00:00:00,537.1406583333332,82.43050833333325,0.0,82.43050833333325,0.0,0.0,0.0,4157.577025975304,4231.764483475305
2025-02-02,0,2025-02-01,143,2025-02-02 00:00:00,2025-02-02 00:10:00,642.75,61.92666666666673,0.0,61.92666666666673,0.0,0.0,0.0,4231.764483475305,4287.498483475305
2025-02-02,1,2025-02-02,0,2025-02-02 00:10:00,2025-02-02 00:20:00,1468.2578916666666,833.3333333333333,0.0,833.3333333333333,0.0,0.0,36.260508333333405,4287.498483475305,5037.498483475305
2025-02-02,2,2025-02-02,1,2025-02-02 00:20:00,2025-02-02 00:30:00,1462.3480166666664,833.3333333333333,0.0,833.3333333333333,0.0,0.0,47.28019999999981,5037.498483475305,5787.498483475305
2025-02-02,3,2025-02-02,2,2025-02-02 00:30:00,2025-02-02 00:40:00,1427.3861499999998,833.3333333333333,0.0,833.3333333333333,0.0,0.0,9.45948333333331,5787.498483475305,6537.498483475305
2025-02-02,4,2025-02-02,3,2025-02-02 00:40:00,2025-02-02 00:50:00,1438.8710666666666,833.3333333333333,0.0,833.3333333333333,0.0,0.0,19.43486666666672,6537.498483475305,7287.498483475305
2025-02-02,5,2025-02-02,4,2025-02-02 00:50:00,2025-02-02 01:00:00,1409.359225,822.1623583333333,0.0,822.1623583333333,0.0,0.0,0.0,7287.498483475305,8027.4446059753045
2025-02-02,6,2025-02-02,5,2025-02-02 01:00:00,2025-02-02 01:10:00,1426.7491666666665,830.6758333333332,0.0,830.6758333333332,0.0,0.0,0.0,8027.4446059753045,8775.052855975304
2025-02-02,7,2025-02-02,6,2025-02-02 01:10:00,2025-02-02 01:20:00,631.8674333333333,19.812616666666713,0.0,19.812616666666713,0.0,0.0,0.0,8775.052855975304,8792.884210975304
2025-02-02,8,2025-02-02,7,2025-02-02 01:20:00,2025-02-02 01:30:00,654.7617833333333,56.43748333333326,0.0,56.43748333333326,0.0,0.0,0.0,8792.884210975304,8843.677945975303
2025-02-02,9,2025-02-02,8,2025-02-02 01:30:00,2025-02-02 01:40:00,1493.2925,833.3333333333333,0.0,833.3333333333333,0.0,0.0,87.72583333333341,8843.677945975303,9593.677945975303
2025-02-02,10,2025-02-02,9,2025-02-02 01:40:00,2025-02-02 01:50:00,791.529127002743,199.8763936694097,0.0,199.8763936694097,0.0,0.0,0.0,9593.677945975303,9773.566700277772
2025-02-02,11,2025-02-02,10,2025-02-02 01:50:00,2025-02-02 02:00:00,669.7894833333332,45.49378333333334,0.0,45.49378333333334,0.0,0.0,0.0,9773.566700277772,9814.511105277772
2025-02-02,12,2025-02-02,11,2025-02-02 02:00:00,2025-02-02 02:10:00,686.3416666666665,57.676666666666506,0.0,57.676666666666506,0.0,0.0,0.0,9814.511105277772,9866.420105277772
2025-02-02,13,2025-02-02,12,2025-02-02 02:10:00,2025-02-02 02:20:00,676.41275,77.33863333333329,0.0,77.33863333333329,0.0,0.0,0.0,9866.420105277772,9936.024875277772
2025-02-02,14,2025-02-02,13,2025-02-02 02:20:00,2025-02-02 02:30:00,681.277825,69.41724166666665,0.0,69.41724166666665,0.0,0.0,0.0,9936.024875277772,9998.50039277777
2025-02-02,15,2025-02-02,14,2025-02-02 02:30:00,2025-02-02 02:40:00,692.7383333333333,45.60000000000002,0.0,45.60000000000002,0.0,0.0,0.0,9998.50039277777,10039.540392777772
2025-02-02,16,2025-02-02,15,2025-02-02 02:40:00,2025-02-02 02:50:00,646.0962416666665,27.561008333333234,0.0,27.561008333333234,0.0,0.0,0.0,10039.540392777772,10064.345300277771
2025-02-02,17,2025-02-02,16,2025-02-02 02:50:00,2025-02-02 03:00:00,646.3343666666666,13.49185,0.0,13.49185,0.0,0.0,0.0,10064.345300277771,10076.48796527777
2025-02-02,18,2025-02-02,17,2025-02-02 03:00:00,2025-02-02 03:10:00,668.6724999999999,0.0,14.06916666666666,0.0,14.06916666666666,0.0,0.0,10076.48796527777,10060.855557870364
2025-02-02,19,2025-02-02,18,2025-02-02 03:10:00,2025-02-02 03:20:00,703.823325,53.53205833333334,0.0,53.53205833333334,0.0,0.0,0.0,10060.855557870364,10109.034410370363
2025-02-02,20,2025-02-02,19,2025-02-02 03:20:00,2025-02-02 03:30:00,740.6735833333333,115.38988333333339,0.0,115.38988333333339,0.0,0.0,0.0,10109.034410370363,10212.885305370362
2025-02-02,21,2025-02-02,20,2025-02-02 03:30:00,2025-02-02 03:40:00,760.0599999999997,111.23333333333312,0.0,111.23333333333312,0.0,0.0,0.0,10212.885305370362,10312.995305370363
2025-02-02,22,2025-02-02,21,2025-02-02 03:40:00,2025-02-02 03:50:00,706.5926500000002,39.35568333333356,0.0,39.35568333333356,0.0,0.0,0.0,10312.995305370363,10348.415420370364
2025-02-02,23,2025-02-02,22,2025-02-02 03:50:00,2025-02-02 04:00:00,697.952691666667,39.39719166666703,0.0,39.39719166666703,0.0,0.0,0.0,10348.415420370364,10383.872892870364
2025-02-02,24,2025-02-02,23,2025-02-02 04:00:00,2025-02-02 04:10:00,735.8983333333333,98.24333333333334,0.0,98.24333333333334,0.0,0.0,0.0,10383.872892870364,10472.291892870364
2025-02-02,25,2025-02-02,24,2025-02-02 04:10:00,2025-02-02 04:20:00,708.8112249999997,72.15664166666647,0.0,72.15664166666647,0.0,0.0,0.0,10472.291892870364,10537.232870370364
2025-02-02,26,2025-02-02,25,2025-02-02 04:20:00,2025-02-02 04:30:00,710.5944583333333,64.68779166666661,0.0,64.68779166666661,0.0,0.0,0.0,10537.232870370364,10595.451882870364
2025-02-02,27,2025-02-02,26,2025-02-02 04:30:00,2025-02-02 04:40:00,681.9908333333333,29.025833333333367,0.0,29.025833333333367,0.0,0.0,0.0,10595.451882870364,10621.575132870365
2025-02-02,28,2025-02-02,27,2025-02-02 04:40:00,2025-02-02 04:50:00,707.3430250000001,51.087541666666766,0.0,51.087541666666766,0.0,0.0,0.0,10621.575132870365,10667.553920370365
2025-02-02,29,2025-02-02,28,2025-02-02 04:50:00,2025-02-02 05:00:00,713.9138900000002,48.52679000000012,0.0,48.52679000000012,0.0,0.0,0.0,10667.553920370365,10711.228031370365
2025-02-02,30,2025-02-02,29,2025-02-02 05:00:00,2025-02-02 05:10:00,677.5008333333333,0.0,3.5325000000000273,0.0,3.5325000000000273,0.0,0.0,10711.228031370365,10707.303031370366
2025-02-02,31,2025-02-02,30,2025-02-02 05:10:00,2025-02-02 05:20:00,685.1782833333334,0.0,5.842483333333234,0.0,5.842483333333234,0.0,0.0,10707.303031370366,10700.811383222217
2025-02-02,32,2025-02-02,31,2025-02-02 05:20:00,2025-02-02 05:30:00,750.7395099999999,71.51954333333333,0.0,71.51954333333333,0.0,0.0,0.0,10700.811383222217,10765.178972222217
2025-02-02,33,2025-02-02,32,2025-02-02 05:30:00,2025-02-02 05:40:00,751.8416666666668,38.69003086420384,0.0,38.69003086420384,0.0,0.0,65.20496913579638,10765.178972222217,10800.0
2025-02-02,34,2025-02-02,33,2025-02-02 05:40:00,2025-02-02 05:50:00,1629.8800166666663,0.0,0.0,0.0,0.0,0.0,996.3853166666663,10800.0,10800.0
2025-02-02,35,2025-02-02,34,2025-02-02 05:50:00,2025-02-02 06:00:00,721.7961666666666,0.0,1.9418999999999187,0.0,1.9418999999999187,0.0,0.0,10800.0,10797.842333333334
2025-02-02,36,2025-02-02,35,2025-02-02 06:00:00,2025-02-02 06:10:00,891.8041666666668,2.3974074074067175,0.0,2.3974074074067175,0.0,0.0,33.87342592592677,10797.842333333334,10800.0
2025-02-02,37,2025-02-02,36,2025-02-02 06:10:00,2025-02-02 06:20:00,103.59054166666692,0.0,763.6589749999996,0.0,763.6589749999996,0.0,0.0,10800.0,9951.490027777778
2025-02-02,38,2025-02-02,37,2025-02-02 06:20:00,2025-02-02 06:30:00,916.7479950000001,62.079178333333516,0.0,62.079178333333516,0.0,0.0,0.0,9951.490027777778,10007.361288277778
2025-02-02,39,2025-02-02,38,2025-02-02 06:30:00,2025-02-02 06:40:00,933.1503666666666,59.64869999999996,0.0,59.64869999999996,0.0,0.0,0.0,10007.361288277778,10061.045118277778
2025-02-02,40,2025-02-02,39,2025-02-02 06:40:00,2025-02-02 06:50:00,915.5928500000002,39.58048333333363,0.0,39.58048333333363,0.0,0.0,0.0,10061.045118277778,10096.667553277779
2025-02-02,41,2025-02-02,40,2025-02-02 06:50:00,2025-02-02 07:00:00,886.3524516666666,51.59911833333331,0.0,51.59911833333331,0.0,0.0,0.0,10096.667553277779,10143.106759777778
2025-02-02,42,2025-02-02,41,2025-02-02 07:00:00,2025-02-02 07:10:00,859.3116666666666,91.39041666666662,0.0,91.39041666666662,0.0,0.0,0.0,10143.106759777778,10225.358134777778
2025-02-02,43,2025-02-02,42,2025-02-02 07:10:00,2025-02-02 07:20:00,835.4357383333332,99.93875500000001,0.0,99.93875500000001,0.0,0.0,0.0,10225.358134777778,10315.303014277779
2025-02-02,44,2025-02-02,43,2025-02-02 07:20:00,2025-02-02 07:30:00,775.7015999999999,67.02746666666667,0.0,67.02746666666667,0.0,0.0,0.0,10315.303014277779,10375.62773427778
2025-02-02,45,2025-02-02,44,2025-02-02 07:30:00,2025-02-02 07:40:00,730.4645833333334,73.8879166666668,0.0,73.8879166666668,0.0,0.0,0.0,10375.62773427778,10442.12685927778
2025-02-02,46,2025-02-02,45,2025-02-02 07:40:00,2025-02-02 07:50:00,1428.741385,397.63682302468925,0.0,397.63682302468925,0.0,0.0,432.0580119753109,10442.12685927778,10800.0
2025-02-02,47,2025-02-02,46,2025-02-02 07:50:00,2025-02-02 08:00:00,708.6511016666666,0.0,0.0,0.0,0.0,0.0,40.003535000000056,10800.0,10800.0
2025-02-02,48,2025-02-02,47,2025-02-02 08:00:00,2025-02-02 08:10:00,86.5020833333333,0.0,724.6470833333333,0.0,724.6470833333333,0.0,0.0,10800.0,9994.836574074074
2025-02-02,49,2025-02-02,48,2025-02-02 08:10:00,2025-02-02 08:20:00,33.136898333333306,0.0,789.6944516666667,0.0,789.6944516666667,0.0,0.0,9994.836574074074,9117.398294444443
2025-02-02,50,2025-02-02,49,2025-02-02 08:20:00,2025-02-02 08:30:00,0.0,0.0,758.8758666666665,0.0,758.8758666666665,0.0,0.0,9117.398294444443,8274.202887037036
2025-02-02,51,2025-02-02,50,2025-02-02 08:30:00,2025-02-02 08:40:00,0.0,0.0,692.5662499999999,0.0,692.5662499999999,0.0,0.0,8274.202887037036,7504.684831481481
2025-02-02,52,2025-02-02,51,2025-02-02 08:40:00,2025-02-02 08:50:00,0.0,0.0,640.1274999999999,0.0,640.1274999999999,0.0,0.0,7504.684831481481,6793.432053703703
2025-02-02,53,2025-02-02,52,2025-02-02 08:50:00,2025-02-02 09:00:00,0.0,0.0,586.0843,0.0,586.0843,0.0,0.0,6793.432053703703,6142.227275925925
2025-02-02,54,2025-02-02,53,2025-02-02 09:00:00,2025-02-02 09:10:00,0.0,0.0,521.2029166666667,0.0,521.2029166666667,0.0,0.0,6142.227275925925,5563.112924074073
2025-02-02,55,2025-02-02,54,2025-02-02 09:10:00,2025-02-02 09:20:00,0.0,0.0,454.83883333333324,0.0,454.83883333333324,0.0,0.0,5563.112924074073,5057.736442592592
2025-02-02,56,2025-02-02,55,2025-02-02 09:20:00,2025-02-02 09:30:00,0.0,0.0,413.7835666666665,0.0,413.7835666666665,0.0,0.0,5057.736442592592,4597.976924074073
2025-02-02,57,2025-02-02,56,2025-02-02 09:30:00,2025-02-02 09:40:00,0.0,0.0,374.2825,0.0,374.2825,0.0,0.0,4597.976924074073,4182.107479629629
2025-02-02,58,2025-02-02,57,2025-02-02 09:40:00,2025-02-02 09:50:00,290.67429166666636,1.7015749999998206,0.0,1.7015749999998206,0.0,0.0,0.0,4182.107479629629,4183.638897129628
2025-02-02,59,2025-02-02,58,2025-02-02 09:50:00,2025-02-02 10:00:00,0.0,0.0,231.40539999999987,0.0,231.40539999999987,0.0,0.0,4183.638897129628,3926.5217860185176
2025-02-02,60,2025-02-02,59,2025-02-02 10:00:00,2025-02-02 10:10:00,0.0,0.0,222.3629166666667,0.0,222.3629166666667,0.0,0.0,3926.5217860185176,3679.4518786111103
2025-02-02,61,2025-02-02,60,2025-02-02 10:10:00,2025-02-02 10:20:00,0.0,0.0,210.75953333333337,0.0,210.75953333333337,0.0,0.0,3679.4518786111103,3445.274619351851
2025-02-02,62,2025-02-02,61,2025-02-02 10:20:00,2025-02-02 10:30:00,0.0,0.0,192.0332833333332,0.0,192.0332833333332,0.0,0.0,3445.274619351851,3231.9043045370363
2025-02-02,63,2025-02-02,62,2025-02-02 10:30:00,2025-02-02 10:40:00,0.0,0.0,165.07499999999982,0.0,165.07499999999982,0.0,0.0,3231.9043045370363,3048.48763787037
2025-02-02,64,2025-02-02,63,2025-02-02 10:40:00,2025-02-02 10:50:00,0.0,0.0,126.6086499999999,0.0,126.6086499999999,0.0,0.0,3048.48763787037,2907.811360092592
2025-02-02,65,2025-02-02,64,2025-02-02 10:50:00,2025-02-02 11:00:00,216.54840333333345,116.74815333333345,0.0,116.74815333333345,0.0,0.0,0.0,2907.811360092592,3012.8846980925923
2025-02-02,66,2025-02-02,65,2025-02-02 11:00:00,2025-02-02 11:10:00,986.0445833333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,67.24749999999995,3012.8846980925923,3762.8846980925923
2025-02-02,67,2025-02-02,66,2025-02-02 11:10:00,2025-02-02 11:20:00,1003.655613333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,109.80136333333326,3762.8846980925923,4512.884698092592
2025-02-02,68,2025-02-02,67,2025-02-02 11:20:00,2025-02-02 11:30:00,1018.5041299999997,833.3333333333333,0.0,833.3333333333333,0.0,0.0,161.12607999999977,4512.884698092592,5262.884698092592
2025-02-02,69,2025-02-02,68,2025-02-02 11:30:00,2025-02-02 11:40:00,972.592083333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,124.85458333333304,5262.884698092592,6012.884698092592
2025-02-02,70,2025-02-02,69,2025-02-02 11:40:00,2025-02-02 11:50:00,893.5606599999999,833.3333333333333,0.0,833.3333333333333,0.0,0.0,5.181643333333113,6012.884698092592,6762.884698092592
2025-02-02,71,2025-02-02,70,2025-02-02 11:50:00,2025-02-02 12:00:00,837.3770916666667,833.3333333333333,0.0,833.3333333333333,0.0,0.0,16.661091666667062,6762.884698092592,7512.884698092592
2025-02-02,72,2025-02-02,71,2025-02-02 12:00:00,2025-02-02 12:10:00,845.9158333333335,833.3333333333333,0.0,833.3333333333333,0.0,0.0,145.98541666666688,7512.884698092592,8262.884698092592
2025-02-02,73,2025-02-02,72,2025-02-02 12:10:00,2025-02-02 12:20:00,911.0521116666666,833.3333333333333,0.0,833.3333333333333,0.0,0.0,164.35551166666664,8262.884698092592,9012.884698092592
2025-02-02,74,2025-02-02,73,2025-02-02 12:20:00,2025-02-02 12:30:00,911.7647583333332,833.3333333333333,0.0,833.3333333333333,0.0,0.0,100.3257583333334,9012.884698092592,9762.884698092592
2025-02-02,75,2025-02-02,74,2025-02-02 12:30:00,2025-02-02 12:40:00,832.0404166666669,833.3333333333333,0.0,833.3333333333333,0.0,0.0,38.24583333333362,9762.884698092592,10512.884698092592
2025-02-02,76,2025-02-02,75,2025-02-02 12:40:00,2025-02-02 12:50:00,1189.4464366666666,319.01700211934235,0.0,319.01700211934235,0.0,0.0,954.3578512139911,10512.884698092592,10800.0
2025-02-02,77,2025-02-02,76,2025-02-02 12:50:00,2025-02-02 13:00:00,847.3703266666664,0.0,0.0,0.0,0.0,0.0,906.5443933333331,10800.0,10800.0
2025-02-02,78,2025-02-02,77,2025-02-02 13:00:00,2025-02-02 13:10:00,73.2054166666669,0.0,0.0,0.0,0.0,0.0,53.74291666666704,10800.0,10800.0
2025-02-02,79,2025-02-02,78,2025-02-02 13:10:00,2025-02-02 13:20:00,28.871398333333218,0.0,16.59843499999988,0.0,16.59843499999988,0.0,0.0,10800.0,10781.557294444445
2025-02-02,80,2025-02-02,79,2025-02-02 13:20:00,2025-02-02 13:30:00,85.18790333333322,20.491895061728023,0.0,20.491895061728023,0.0,0.0,37.92482493827192,10781.557294444445,10800.0
2025-02-02,81,2025-02-02,80,2025-02-02 13:30:00,2025-02-02 13:40:00,56.55791666666687,0.0,0.0,0.0,0.0,0.0,33.98208333333355,10800.0,10800.0
2025-02-02,82,2025-02-02,81,2025-02-02 13:40:00,2025-02-02 13:50:00,109.6586566666665,0.0,0.0,0.0,0.0,0.0,31.196573333333163,10800.0,10800.0
2025-02-02,83,2025-02-02,82,2025-02-02 13:50:00,2025-02-02 14:00:00,0.0,0.0,105.30014999999992,0.0,105.30014999999992,0.0,0.0,10800.0,10682.999833333333
2025-02-02,84,2025-02-02,83,2025-02-02 14:00:00,2025-02-02 14:10:00,0.0,0.0,99.86166666666668,0.0,99.86166666666668,0.0,0.0,10682.999833333333,10572.042425925925
2025-02-02,85,2025-02-02,84,2025-02-02 14:10:00,2025-02-02 14:20:00,0.0,0.0,146.23006666666663,0.0,146.23006666666663,0.0,0.0,10572.042425925925,10409.564574074073
2025-02-02,86,2025-02-02,85,2025-02-02 14:20:00,2025-02-02 14:30:00,0.0,0.0,200.45354999999995,0.0,200.45354999999995,0.0,0.0,10409.564574074073,10186.838407407406
2025-02-02,87,2025-02-02,86,2025-02-02 14:30:00,2025-02-02 14:40:00,0.0,0.0,230.09708333333333,0.0,230.09708333333333,0.0,0.0,10186.838407407406,9931.17498148148
2025-02-02,88,2025-02-02,87,2025-02-02 14:40:00,2025-02-02 14:50:00,0.0,0.0,252.98984999999993,0.0,252.98984999999993,0.0,0.0,9931.17498148148,9650.075148148146
2025-02-02,89,2025-02-02,88,2025-02-02 14:50:00,2025-02-02 15:00:00,0.0,0.0,306.1174500000001,0.0,306.1174500000001,0.0,0.0,9650.075148148146,9309.944648148146
2025-02-02,90,2025-02-02,89,2025-02-02 15:00:00,2025-02-02 15:10:00,1203.6425,830.48125,0.0,830.48125,0.0,0.0,0.0,9309.944648148146,10057.377773148146
2025-02-02,91,2025-02-02,90,2025-02-02 15:10:00,2025-02-02 15:20:00,1279.6182966666665,825.1358076131712,0.0,825.1358076131712,0.0,0.0,49.25112238682857,10057.377773148146,10800.0
2025-02-02,92,2025-02-02,91,2025-02-02 15:20:00,2025-02-02 15:30:00,1149.9531515020597,0.0,0.0,0.0,0.0,0.0,699.1755348353931,10800.0,10800.0
2025-02-02,93,2025-02-02,92,2025-02-02 15:30:00,2025-02-02 15:40:00,605.8429166666665,0.0,0.0,0.0,0.0,0.0,85.80624999999986,10800.0,10800.0
2025-02-02,94,2025-02-02,93,2025-02-02 15:40:00,2025-02-02 15:50:00,625.7997016666667,0.0,0.0,0.0,0.0,0.0,50.45288500000015,10800.0,10800.0
2025-02-02,95,2025-02-02,94,2025-02-02 15:50:00,2025-02-02 16:00:00,641.2672649999998,0.0,0.0,0.0,0.0,0.0,3.0856149999999616,10800.0,10800.0
2025-02-02,96,2025-02-02,95,2025-02-02 16:00:00,2025-02-02 16:10:00,684.6424999999999,0.0,15.446666666666715,0.0,15.446666666666715,0.0,0.0,10800.0,10782.837037037038
2025-02-02,97,2025-02-02,96,2025-02-02 16:10:00,2025-02-02 16:20:00,715.6657399999999,0.0,13.19602666666674,0.0,13.19602666666674,0.0,0.0,10782.837037037038,10768.174785185185
2025-02-02,98,2025-02-02,97,2025-02-02 16:20:00,2025-02-02 16:30:00,783.015355,7.395255000000134,0.0,7.395255000000134,0.0,0.0,0.0,10768.174785185185,10774.830514685185
2025-02-02,99,2025-02-02,98,2025-02-02 16:30:00,2025-02-02 16:40:00,867.9245833333332,27.966094794238515,0.0,27.966094794238515,0.0,0.0,1.3872385390947244,10774.830514685185,10800.0
2025-02-02,100,2025-02-02,99,2025-02-02 16:40:00,2025-02-02 16:50:00,900.8305416666665,0.0,0.0,0.0,0.0,0.0,35.87289166666642,10800.0,10800.0
2025-02-02,101,2025-02-02,100,2025-02-02 16:50:00,2025-02-02 17:00:00,919.5981483333335,0.0,0.0,0.0,0.0,0.0,26.383115000000316,10800.0,10800.0
2025-02-02,102,2025-02-02,101,2025-02-02 17:00:00,2025-02-02 17:10:00,952.9178989300403,0.0,0.0,0.0,0.0,0.0,11.350815596707093,10800.0,10800.0
2025-02-02,103,2025-02-02,102,2025-02-02 17:10:00,2025-02-02 17:20:00,1000.3244466666667,0.0,0.0,0.0,0.0,0.0,14.688180000000216,10800.0,10800.0
2025-02-02,104,2025-02-02,103,2025-02-02 17:20:00,2025-02-02 17:30:00,1019.0426833333333,0.0,0.0,0.0,0.0,0.0,13.665783333333366,10800.0,10800.0
2025-02-02,105,2025-02-02,104,2025-02-02 17:30:00,2025-02-02 17:40:00,1059.9033333333332,0.0,0.0,0.0,0.0,0.0,32.9849999999999,10800.0,10800.0
2025-02-02,106,2025-02-02,105,2025-02-02 17:40:00,2025-02-02 17:50:00,1067.4598416666665,0.0,0.0,0.0,0.0,0.0,17.195658333333313,10800.0,10800.0
2025-02-02,107,2025-02-02,106,2025-02-02 17:50:00,2025-02-02 18:00:00,938.7406666666667,0.0,0.0,0.0,0.0,0.0,36.63760000000002,10800.0,10800.0
2025-02-02,108,2025-02-02,107,2025-02-02 18:00:00,2025-02-02 18:10:00,690.91,0.0,0.0,0.0,0.0,0.0,10.533333333333303,10800.0,10800.0
2025-02-02,109,2025-02-02,108,2025-02-02 18:10:00,2025-02-02 18:20:00,722.9099766666668,0.0,0.0,0.0,0.0,0.0,40.33992666666677,10800.0,10800.0
2025-02-02,110,2025-02-02,109,2025-02-02 18:20:00,2025-02-02 18:30:00,721.3315583333331,0.0,24.085358333333602,0.0,24.085358333333602,0.0,0.0,10800.0,10773.238490740741
2025-02-02,111,2025-02-02,110,2025-02-02 18:30:00,2025-02-02 18:40:00,707.4524999999999,0.0,47.82416666666677,0.0,47.82416666666677,0.0,0.0,10773.238490740741,10720.100527777779
2025-02-02,112,2025-02-02,111,2025-02-02 18:40:00,2025-02-02 18:50:00,663.4383116666667,0.0,91.16413833333331,0.0,91.16413833333331,0.0,0.0,10720.100527777779,10618.807040740741
2025-02-02,113,2025-02-02,112,2025-02-02 18:50:00,2025-02-02 19:00:00,583.1383239366261,0.0,154.32767606337393,0.0,154.32767606337393,0.0,0.0,10618.807040740741,10447.33184511477
2025-02-02,114,2025-02-02,113,2025-02-02 19:00:00,2025-02-02 19:10:00,0.0,0.0,720.6283333333333,0.0,720.6283333333333,0.0,0.0,10447.33184511477,9646.63369696662
2025-02-02,115,2025-02-02,114,2025-02-02 19:10:00,2025-02-02 19:20:00,0.0,0.0,734.1428,0.0,734.1428,0.0,0.0,9646.63369696662,8830.919474744398
2025-02-02,116,2025-02-02,115,2025-02-02 19:20:00,2025-02-02 19:30:00,0.0,0.0,718.8030333333332,0.0,718.8030333333332,0.0,0.0,8830.919474744398,8032.249437707361
2025-02-02,117,2025-02-02,116,2025-02-02 19:30:00,2025-02-02 19:40:00,0.0,0.0,688.355,0.0,688.355,0.0,0.0,8032.249437707361,7267.410548818472
2025-02-02,118,2025-02-02,117,2025-02-02 19:40:00,2025-02-02 19:50:00,0.0,0.0,714.8059333333333,0.0,714.8059333333333,0.0,0.0,7267.410548818472,6473.181734003658
2025-02-02,119,2025-02-02,118,2025-02-02 19:50:00,2025-02-02 20:00:00,0.0,0.0,724.8145166666666,0.0,724.8145166666666,0.0,0.0,6473.181734003658,5667.832271040695
2025-02-02,120,2025-02-02,119,2025-02-02 20:00:00,2025-02-02 20:10:00,0.0,0.0,705.315,0.0,705.315,0.0,0.0,5667.832271040695,4884.148937707361
2025-02-02,121,2025-02-02,120,2025-02-02 20:10:00,2025-02-02 20:20:00,0.0,0.0,714.35385,0.0,714.35385,0.0,0.0,4884.148937707361,4090.4224377073615
2025-02-02,122,2025-02-02,121,2025-02-02 20:20:00,2025-02-02 20:30:00,0.0,0.0,707.17605,0.0,707.17605,0.0,0.0,4090.4224377073615,3304.6712710406946
2025-02-02,123,2025-02-02,122,2025-02-02 20:30:00,2025-02-02 20:40:00,0.0,0.0,689.7199999999999,0.0,689.7199999999999,0.0,0.0,3304.6712710406946,2538.315715485139
2025-02-02,124,2025-02-02,123,2025-02-02 20:40:00,2025-02-02 20:50:00,0.0,0.0,715.1150166666666,0.0,715.1150166666666,0.0,0.0,2538.315715485139,1743.7434747443986
2025-02-02,125,2025-02-02,124,2025-02-02 20:50:00,2025-02-02 21:00:00,741.2442083333332,22.009858333333227,0.0,22.009858333333227,0.0,0.0,0.0,1743.7434747443986,1763.5523472443986
